[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,175: Importing AVC-H264: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,178: Importing AVC-H264: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,178: Importing AVC-H264: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,179: Importing AVC-H264: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,181: Importing AVC-H264: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,182: Importing AVC-H264: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,183: Importing AVC-H264: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,184: Importing AVC-H264: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,185: Importing AVC-H264: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,185: Importing AVC-H264: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,186: Importing AVC-H264: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,187: Importing AVC-H264: |================    | (83/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,187: Importing AVC-H264: |================    | (84/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,188: Importing AVC-H264: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,188: Importing AVC-H264: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,189: Importing AVC-H264: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,190: Importing AVC-H264: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,190: Importing AVC-H264: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,191: Importing AVC-H264: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,192: Importing AVC-H264: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,193: Importing AVC-H264: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,196: Importing AVC-H264: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,197: Importing AVC-H264: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,199: Importing AVC-H264: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,199: Importing AVC-H264: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,200: Importing AVC-H264: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,200: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,201: Importing AVC-H264: |=================== | (99/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,201: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,202: 
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,203: AVC Import results: 99 samples - Slices: 2 I 97 P 0 B - 0 SEI - 2 IDR
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,203: Saving to videos/2017_Oct_27/NaborisOrchestrator/00_19_55-4.mp4: 0.500 secs Interleaving
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,204: ISO File Writing: |                    | (01/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,204: ISO File Writing: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,205: ISO File Writing: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,205: ISO File Writing: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,206: ISO File Writing: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,206: ISO File Writing: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,207: ISO File Writing: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,207: ISO File Writing: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,208: ISO File Writing: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,209: ISO File Writing: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,210: ISO File Writing: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,211: ISO File Writing: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,211: ISO File Writing: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,212: ISO File Writing: |==                  | (14/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,212: ISO File Writing: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,213: ISO File Writing: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,214: ISO File Writing: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,216: ISO File Writing: |===                 | (18/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,217: ISO File Writing: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,218: ISO File Writing: |====                | (20/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,218: ISO File Writing: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,219: ISO File Writing: |====                | (22/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,219: ISO File Writing: |====                | (23/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,220: ISO File Writing: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,220: ISO File Writing: |=====               | (25/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,221: ISO File Writing: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,221: ISO File Writing: |=====               | (27/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,222: ISO File Writing: |=====               | (28/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,223: ISO File Writing: |=====               | (29/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,223: ISO File Writing: |======              | (30/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,224: ISO File Writing: |======              | (31/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,224: ISO File Writing: |======              | (32/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,225: ISO File Writing: |======              | (33/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,226: ISO File Writing: |======              | (34/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,226: ISO File Writing: |=======             | (35/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,227: ISO File Writing: |=======             | (36/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,228: ISO File Writing: |=======             | (37/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,236: ISO File Writing: |=======             | (38/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,240: ISO File Writing: |=======             | (39/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,243: ISO File Writing: |========            | (40/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,244: ISO File Writing: |========            | (41/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,246: ISO File Writing: |========            | (42/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,247: ISO File Writing: |========            | (43/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,248: ISO File Writing: |========            | (44/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,249: ISO File Writing: |=========           | (45/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,249: ISO File Writing: |=========           | (46/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,250: ISO File Writing: |=========           | (47/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,250: ISO File Writing: |=========           | (48/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,251: ISO File Writing: |=========           | (49/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,251: ISO File Writing: |==========          | (50/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,252: ISO File Writing: |==========          | (51/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,252: ISO File Writing: |==========          | (52/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,256: ISO File Writing: |==========          | (53/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,259: ISO File Writing: |==========          | (54/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,260: ISO File Writing: |===========         | (55/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,261: ISO File Writing: |===========         | (56/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,262: ISO File Writing: |===========         | (57/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,262: ISO File Writing: |===========         | (58/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,263: ISO File Writing: |===========         | (59/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,264: ISO File Writing: |============        | (60/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,264: ISO File Writing: |============        | (61/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,265: ISO File Writing: |============        | (62/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,265: ISO File Writing: |============        | (63/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,266: ISO File Writing: |============        | (64/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,266: ISO File Writing: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,267: ISO File Writing: |=============       | (66/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,268: ISO File Writing: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,268: ISO File Writing: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,270: ISO File Writing: |=============       | (69/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,271: ISO File Writing: |==============      | (70/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,271: ISO File Writing: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,272: ISO File Writing: |==============      | (72/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,272: ISO File Writing: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,273: ISO File Writing: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,273: ISO File Writing: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,274: ISO File Writing: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,276: ISO File Writing: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,278: ISO File Writing: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,279: ISO File Writing: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,280: ISO File Writing: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,282: ISO File Writing: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,284: ISO File Writing: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,285: ISO File Writing: |================    | (83/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,287: ISO File Writing: |================    | (84/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,288: ISO File Writing: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,289: ISO File Writing: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,291: ISO File Writing: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,292: ISO File Writing: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,295: ISO File Writing: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,296: ISO File Writing: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,302: ISO File Writing: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,303: ISO File Writing: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,303: ISO File Writing: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,304: ISO File Writing: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,304: ISO File Writing: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,305: ISO File Writing: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,305: ISO File Writing: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,306: ISO File Writing: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,306: 
[PiCamera @ picamera.py:181][DEBUG] 2017-10-27 00:21:02,309: Conversion complete! Removing temp file: 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-4.mp4.h264'
[PiCamera @ picamera.py:186][INFO] 2017-10-27 00:21:02,313: Wrote video to 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-4.mp4.h264'
[PiCamera @ picamera.py:83][INFO] 2017-10-27 00:21:07,799: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-5.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:21:08,555: [log buffer start]
[DEBUG, 1509078059.8154612]: PiCamera image received: ImageMessage(t=1509078059.8154418, n=27)
[DEBUG, 1509078059.8812425]: PiCamera image received: ImageMessage(t=1509078059.8812249, n=28)
[DEBUG, 1509078059.9493153]: PiCamera image received: ImageMessage(t=1509078059.9492989, n=29)
[DEBUG, 1509078059.982684]: PiCamera image received: ImageMessage(t=1509078059.982667, n=30)
[DEBUG, 1509078060.0649648]: PiCamera image received: ImageMessage(t=1509078060.0649471, n=31)
[DEBUG, 1509078060.0999527]: PiCamera image received: ImageMessage(t=1509078060.0999353, n=32)
[DEBUG, 1509078060.1664007]: PiCamera image received: ImageMessage(t=1509078060.1663835, n=33)
[DEBUG, 1509078060.199109]: PiCamera image received: ImageMessage(t=1509078060.199091, n=34)
[DEBUG, 1509078060.2319503]: PiCamera image received: ImageMessage(t=1509078060.2319329, n=35)
[DEBUG, 1509078060.3029175]: PiCamera image received: ImageMessage(t=1509078060.3028994, n=36)
[DEBUG, 1509078060.3363261]: PiCamera image received: ImageMessage(t=1509078060.3363085, n=37)
[DEBUG, 1509078060.4013133]: PiCamera image received: ImageMessage(t=1509078060.4012957, n=38)
[DEBUG, 1509078060.4353254]: PiCamera image received: ImageMessage(t=1509078060.4353068, n=39)
[DEBUG, 1509078060.534661]: PiCamera image received: ImageMessage(t=1509078060.5346437, n=40)
[DEBUG, 1509078060.569004]: PiCamera image received: ImageMessage(t=1509078060.568986, n=41)
[DEBUG, 1509078060.6339347]: PiCamera image received: ImageMessage(t=1509078060.6339154, n=42)
[DEBUG, 1509078060.666379]: PiCamera image received: ImageMessage(t=1509078060.6663587, n=43)
[DEBUG, 1509078060.6995587]: PiCamera image received: ImageMessage(t=1509078060.6995418, n=44)
[DEBUG, 1509078060.7702994]: PiCamera image received: ImageMessage(t=1509078060.7702804, n=45)
[DEBUG, 1509078060.8396373]: PiCamera image received: ImageMessage(t=1509078060.8396184, n=46)
[DEBUG, 1509078060.880178]: PiCamera image received: ImageMessage(t=1509078060.88016, n=47)
[DEBUG, 1509078060.9140794]: PiCamera image received: ImageMessage(t=1509078060.9140632, n=48)
[DEBUG, 1509078060.9865887]: PiCamera image received: ImageMessage(t=1509078060.9865704, n=49)
[DEBUG, 1509078061.0559673]: PiCamera image received: ImageMessage(t=1509078061.0559475, n=50)
[DEBUG, 1509078061.0889943]: PiCamera image received: ImageMessage(t=1509078061.088976, n=51)
[DEBUG, 1509078061.1577268]: PiCamera image received: ImageMessage(t=1509078061.157709, n=52)
[DEBUG, 1509078061.1912515]: PiCamera image received: ImageMessage(t=1509078061.1912344, n=53)
[DEBUG, 1509078061.2314103]: PiCamera image received: ImageMessage(t=1509078061.231394, n=54)
[DEBUG, 1509078061.311407]: PiCamera image received: ImageMessage(t=1509078061.311386, n=55)
[DEBUG, 1509078061.3463614]: PiCamera image received: ImageMessage(t=1509078061.3463318, n=56)
[DEBUG, 1509078061.3822863]: PiCamera image received: ImageMessage(t=1509078061.3822682, n=57)
[DEBUG, 1509078061.449501]: PiCamera image received: ImageMessage(t=1509078061.4494846, n=58)
[DEBUG, 1509078061.523543]: PiCamera image received: ImageMessage(t=1509078061.523524, n=59)
[DEBUG, 1509078061.5566025]: PiCamera image received: ImageMessage(t=1509078061.556585, n=60)
[DEBUG, 1509078061.621889]: PiCamera image received: ImageMessage(t=1509078061.6218696, n=61)
[DEBUG, 1509078061.7266123]: PiCamera image received: ImageMessage(t=1509078061.726594, n=62)
